"var","plot_id","spike","flower","total","rep","batch","flower_abort","kernel.type","floret.pos","type","timeid","nitrogen","appl","date"
"Capone",36,15,5,3,10,6,0,"small",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,5,3,10,6,0,"medium",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,5,3,10,6,0,"large",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,5,3,10,6,0,"small",1,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,5,3,10,6,0,"small",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,5,3,10,6,0,"small",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,5,3,10,6,0,"medium",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,5,3,10,6,0,"large",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,5,3,10,6,0,"small",1,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,5,3,10,6,0,"small",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,5,3,10,6,0,"small",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,5,3,10,6,0,"medium",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,5,3,10,6,0,"large",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,5,3,10,6,0,"small",1,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,5,3,10,6,0,"small",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,5,3,10,6,0,"small",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,4,2,10,6,0,"medium",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,4,2,10,6,0,"large",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,4,2,10,6,0,"small",1,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,4,2,10,6,0,"small",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",38,1,1,0,1,6,0,"small",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,0,1,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,0,1,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,3,2,1,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,3,2,1,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,3,2,1,6,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,3,2,1,6,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,2,1,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,2,1,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,2,1,6,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,2,1,6,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,3,1,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,3,1,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,3,1,6,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,3,1,6,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,3,1,6,0,"small",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,1,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,1,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,1,6,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,1,6,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,1,6,0,"small",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,1,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,1,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,1,6,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,1,6,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,1,6,0,"small",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,1,6,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,1,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,1,6,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,1,6,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,1,6,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,3,1,6,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,3,1,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,3,1,6,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,3,1,6,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,3,1,6,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,3,1,6,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,3,1,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,3,1,6,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,3,1,6,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,3,1,6,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,3,1,6,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,3,1,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,3,1,6,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,3,1,6,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,3,1,6,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,3,1,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,3,1,6,0,"medium",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,3,1,6,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,3,1,6,0,"medium",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,3,1,6,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,3,1,6,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,3,1,6,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,3,1,6,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,3,1,6,0,"small",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,1,6,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,1,6,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,1,6,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,1,6,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,1,6,0,"small",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,3,1,6,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,3,1,6,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,3,1,6,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,3,1,6,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,3,1,6,0,"small",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,2,1,6,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,2,1,6,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,2,1,6,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,2,1,6,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,2,1,6,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,2,1,6,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,2,1,6,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,0,2,6,0,"small",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,0,2,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,0,2,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,4,0,2,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,4,0,2,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,4,0,2,6,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,4,0,2,6,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,3,2,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,3,2,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,3,2,6,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,3,2,6,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,3,2,6,0,"small",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,5,3,2,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,5,3,2,6,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,5,3,2,6,0,"medium",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,5,3,2,6,0,"medium",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,5,3,2,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,5,3,2,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,5,3,2,6,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,5,3,2,6,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,5,3,2,6,0,"small",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,2,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,2,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,2,6,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,2,6,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,2,6,0,"small",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,4,2,6,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,4,2,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,4,2,6,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,4,2,6,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,4,2,6,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,4,2,6,0,"small",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,6,4,2,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,6,4,2,6,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,6,4,2,6,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,6,4,2,6,0,"medium",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,6,4,2,6,0,"small",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,4,2,6,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,4,2,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,4,2,6,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,4,2,6,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,4,2,6,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,4,2,6,0,"small",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,4,2,6,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,4,2,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,4,2,6,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,4,2,6,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,4,2,6,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,4,2,6,0,"small",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,4,2,6,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,4,2,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,4,2,6,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,4,2,6,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,4,2,6,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,4,2,6,0,"small",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,4,2,6,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,4,2,6,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,4,2,6,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,4,2,6,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,4,2,6,0,"small",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,4,2,6,0,"small",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,2,6,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,2,6,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,2,6,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,2,6,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,2,6,0,"small",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,3,2,6,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,3,2,6,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,3,2,6,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,3,2,6,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,3,2,6,0,"small",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,3,2,6,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,3,2,6,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,3,2,6,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,3,2,6,0,"medium",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,3,2,6,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,3,2,6,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,3,2,6,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,3,2,6,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,3,2,6,0,"small",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,2,2,6,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,2,2,6,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,2,2,6,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,2,2,6,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,0,3,6,0,"small",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,0,3,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,0,3,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,3,1,3,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,3,1,3,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,3,1,3,6,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,1,3,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,1,3,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,1,3,6,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,2,3,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,2,3,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,2,3,6,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,2,3,6,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,3,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,3,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,3,6,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,3,6,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,3,6,0,"small",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,3,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,3,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,3,6,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,3,6,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,3,6,0,"small",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,3,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,3,6,0,"medium",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,3,6,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,3,6,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,6,2,3,6,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,6,2,3,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,6,2,3,6,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,6,2,3,6,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,3,3,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,3,3,6,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,3,3,6,0,"medium",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,3,3,6,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,6,3,3,6,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,6,3,3,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,6,3,3,6,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,6,3,3,6,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,6,3,3,6,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,6,3,3,6,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,6,3,3,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,6,3,3,6,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,6,3,3,6,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,6,3,3,6,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,3,3,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,3,3,6,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,3,3,6,0,"medium",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,3,3,6,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,13,4,3,3,6,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,4,3,3,6,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,4,3,3,6,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,4,3,3,6,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,4,3,3,6,0,"small",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,4,3,3,6,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,4,3,3,6,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,4,3,3,6,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,4,3,3,6,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,4,3,3,6,0,"small",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,4,3,3,6,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,4,3,3,6,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,4,3,3,6,0,"medium",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,4,3,3,6,0,"small",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,2,3,6,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,2,3,6,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,2,3,6,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,2,3,6,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,2,3,6,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,2,3,6,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,2,3,6,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,2,3,6,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,4,2,3,6,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,4,2,3,6,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,4,2,3,6,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,4,2,3,6,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,1,0,0,4,6,0,"small",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,0,0,4,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,0,0,4,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,0,0,4,6,0,"small",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,0,0,4,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,0,0,4,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,1,0,4,6,0,"small",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,1,0,4,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,1,0,4,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,3,2,4,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,3,2,4,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,3,2,4,6,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,3,2,4,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,3,2,4,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,3,2,4,6,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,2,4,6,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,2,4,6,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,2,4,6,0,"large",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,2,4,6,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,2,4,6,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,2,4,6,0,"medium",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,2,4,6,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,2,4,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,2,4,6,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,4,1,4,6,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,4,1,4,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,4,1,4,6,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,3,4,6,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,3,4,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,3,4,6,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,3,4,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,3,4,6,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,3,4,6,0,"medium",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,1,4,6,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,1,4,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,1,4,6,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,4,6,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,4,6,0,"medium",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,4,6,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,14,4,3,4,6,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,4,3,4,6,0,"medium",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,4,3,4,6,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,3,4,6,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,3,4,6,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,3,4,6,0,"medium",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,2,4,6,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,2,4,6,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,2,4,6,0,"large",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,2,4,6,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,2,4,6,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,2,4,6,0,"medium",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,4,2,4,6,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
